depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_5,lineage_6,lineage_4,Copy Number Public 23Q4 MUCL1,Copy Number Public 23Q4 PRMT5,Copy Number Public 23Q4 MAP1A,Copy Number Public 23Q4 MAT2A,Copy Number Public 23Q4 PDGFRB,Copy Number Public 23Q4 GJA1,Copy Number Public 23Q4 MTAP,Copy Number Public 23Q4 ZNF185,Expression Public 23Q4 MTAP,Expression Public 23Q4 PRMT5,Expression Public 23Q4 PDGFRB,Expression Public 23Q4 ZNF185,Expression Public 23Q4 GJA1,Expression Public 23Q4 MAP1A,Expression Public 23Q4 MAT2A,Expression Public 23Q4 MUCL1
ACH-000787,LXF289,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,0.9719275507158088,1.005854832214951,0.8066096785543777,1.0246770032171295,0.965716289612606,1.09492609447623,1.2256657730298797,0.7353176084750259,6.139551352398794,6.715206993903568,2.538538163629804,4.503348735167505,3.855989697308481,0.137503523749935,8.244649253554748,0.0
ACH-000244,DKMG,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,1.0354777732262186,0.7021366604332104,0.9783907992082136,1.0068431530170034,0.9644637386240684,0.7351642840683387,0.0280487497668422,0.8738862619186282,0.2630344058337938,5.204766750654613,7.046796609573758,0.9107326619029126,6.898208352508718,5.752213367865143,7.9816243606963555,0.0
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ERneg HER2neg,Basal B,,1.030566092296508,1.033968720240072,1.0087498738996703,1.0247227670889811,1.0207866243350463,1.0200990849028793,1.0234693445211118,1.0473664104828992,4.967168607532628,6.597531174224212,2.889473542531109,4.356848079236522,0.8559896973084807,2.1731274334806563,7.994692854585606,0.0
ACH-000925,DV90,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.0019142683095956,1.0039900022785886,1.0014006792841303,0.9921231213367436,1.0344655996142502,0.9929876254746596,0.9231826823758004,0.5772299858281016,4.678635347822744,7.322829497628894,0.5360529002402097,2.028569152196771,6.178515470188603,0.6135316529179271,7.583007527207687,0.0
ACH-000315,KARPAS422,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,1.016058894169925,1.2673341556849542,0.957205168150444,1.2828867468102427,0.9873995114827112,1.015094649294996,0.99638803285628,0.8603001009915763,4.9954845188775066,7.658068634586829,0.0426443374084937,0.9411063109464316,0.137503523749935,0.7398481026993274,8.760986010776438,0.0
ACH-000330,EFM19,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERpos HER2neg,Luminal,,0.988232387320656,1.2228333294089395,0.9817706451105888,1.1062527228667085,0.7635479518204074,1.3251491875345618,0.0006860612966673,0.849642564846929,0.137503523749935,6.510329019490572,0.1634987322828795,4.768184324776926,0.8073549220576041,1.835924074254375,7.074141462752506,0.3673710656485294
ACH-001650,SISO,Cervix,Cervical Adenocarcinoma,Cervical Adenocarcinoma,,,,1.2362444727130653,1.140039338467186,1.0876825612394534,0.8537454205710702,1.0606932908337217,1.030912749481635,1.180418062768371,1.1057745891859627,5.473786911614368,6.622344722724236,0.2141248053528473,4.118525848935668,0.0565835283663675,0.01435529297707,6.368419155081396,1.5753123306874368
ACH-000233,DEL,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Positive,T-cell ALCL,,,0.9916194832148784,1.1437529022188462,0.9734636301652164,1.031093001924348,1.263620841758231,0.8797777924859541,0.9641010633897809,0.6974531037892947,1.3504972470841332,6.44012167872693,0.1110313123887439,1.5310694927259538,0.1505596765753814,1.0840642647884746,6.780966197577076,0.0
ACH-000073,GRANTA519,Lymphoid,Mature B-Cell Neoplasms,Mantle Cell Lymphoma,B-cell Mantle Cell,,,1.0443823526988951,0.9971113976209164,1.0222667250963269,1.0080211750513324,1.014805700875431,0.9924319548334554,0.0116113495647408,0.9406268637275806,0.1890338243900171,5.954661620837898,1.7048719644563528,1.5058909297299572,0.2387868595871164,0.2265085298086797,7.757356671141102,0.1243281350022017
ACH-001673,TFK1,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Extrahepatic Cholangiocarcinoma,Extrahepatic,,,1.0312712330642724,1.152695339814017,1.4275796314402645,1.0658572583550845,1.025617987055006,0.7922797981462157,1.4552926342503383e-09,0.3924519440605191,0.0,6.663629258814752,0.0,3.71699089440494,0.9486008474933558,0.1243281350022017,6.986183362881372,0.0
ACH-000190,HDMYZ,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,,,,0.8886193884730299,0.9026380845792532,0.8991904548309592,1.1640146684624704,1.1979620674289335,1.1768453944288586,0.9139278765285538,0.8398207684932372,5.9140860970127225,6.697106574476975,1.3103401206121503,6.255689555220626,7.283644019370923,0.7907720378619999,7.59253178636998,0.0
ACH-000823,KYSE140,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,1.2491224623177748,1.2516219567703992,0.7656460001262665,0.8155485166994858,0.9475923833263744,1.033931882958393,1.4981975608735048,0.7103027290524411,6.0307774719925415,7.057775166913544,0.01435529297707,3.814550423461808,7.657497100444111,0.4222330006830478,6.922316799218127,0.01435529297707
ACH-000777,KYSE30,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,0.9823665973360376,0.7637390636011891,0.7006547072705975,1.011681916276043,1.384735429701864,1.0239464967977363,0.7869936531586791,0.7921724710489988,3.9763636357327616,4.944858445807539,0.0285691521967709,4.705977901682522,1.4059923596758368,0.6135316529179271,6.128458384146928,0.0
ACH-000259,KELLY,Peripheral Nervous System,Neuroblastoma,Neuroblastoma,,MYCN Amp,,0.9827839634800928,0.9606886281165238,0.9610080912652268,0.5833250294549492,0.9822801760241782,1.0310046602116585,0.9620267876280676,0.4921302877234926,4.678071905112637,6.763544364293921,5.051807107013298,0.8399595874895318,0.2016338611696504,4.008092420948722,7.568336182133747,0.0
ACH-000784,KYSE70,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,1.0655809798908682,0.8907932713491709,0.8390024750795291,0.926881762420848,1.117047337553564,0.8982729074779007,0.8415069307385441,0.916174330812125,4.192194165283345,5.7489978500981485,0.1890338243900171,0.8639384504239714,8.040947209947152,1.2078928516413328,7.129798173187144,0.0976107966264223
ACH-000457,CAL54,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,,,,1.2293716032895463,0.9585758322326804,0.9370631618596524,1.2208613173512393,0.968860489303634,0.9658744028842584,1.36118145032023e-06,0.6017944752642194,0.1890338243900171,5.717265144960065,1.5008020530571575,3.028569152196771,5.930027640881744,0.2265085298086797,8.027076623140381,0.1505596765753814
ACH-000792,BFTC909,Kidney,Renal Cell Carcinoma,Renal Cell Carcinoma,Transitional Cell,,,1.0564307198123155,0.9540436114550992,1.0315541991724195,0.8991742214997375,1.1306947479364702,1.072298962980624,0.0008390210003688,0.7018188117966269,0.1243281350022017,5.561020577829269,5.8494989317201815,3.968090752045256,6.594847089653,0.925999418556223,7.2790069138073585,0.0840642647884745
ACH-000338,SR786,Lymphoid,Mature T and NK Neoplasms,Anaplastic Large-Cell Lymphoma ALK Positive,T-cell ALCL,,,0.9082306758859792,0.6975462602758209,1.109879868880661,1.1568267825347005,0.93398699164658,1.1757966963576862,0.3993184984752823,0.7111297074160055,0.5260688116675876,4.965784284662087,0.2986583155645151,1.7949356628035362,1.4436066514756147,1.1699250014423124,7.692789834972647,0.0840642647884745
ACH-000637,KYSE520,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,0.8785849612679485,0.7910816501537751,0.9625928958511072,1.086524464858494,1.0440089162177573,0.8719523963404631,0.508673960823813,0.8097685367971246,3.1521834190550453,5.919101679559393,1.15704371014558,3.6392321632492775,4.737145919776202,0.4750848829487828,6.92386226807603,0.1110313123887439
ACH-000659,SCLC21H,Lung,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,,,,1.0342701033837929,1.036002813552081,1.0424075204683287,1.0381740553769476,1.0412693926429917,1.0340280710823844,0.9453091190573212,0.607260502819416,4.398487190018967,6.534808661231747,0.070389327891398,0.7136958148433591,0.2265085298086797,4.094236069845765,7.966649642105341,0.0
ACH-000824,KYSE510,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,1.0177407549098607,1.031028660048479,0.8404502175543561,1.1746984705111765,1.0558099044739042,1.2064071748783782,0.856284729781252,0.5831191942423989,4.672990993827748,6.539313931267408,0.0285691521967709,3.6005076453457856,5.980939266085512,0.137503523749935,7.729756680144196,0.1110313123887439
ACH-000855,KYSE150,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,0.9763790930164824,1.0099410154623285,0.9684350460693584,0.995569822972772,0.9860669370617012,1.0448130765584314,0.738954647422175,0.6319327779991983,4.442280035252584,6.391973883060293,0.1110313123887439,3.921245888585589,2.440952198029637,0.0840642647884745,7.1708264041838445,0.0
ACH-000693,KYSE180,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,0.8588825023765579,1.8483026911117997,1.1456622491143986,0.8731477565526375,1.200119903101902,0.9224823964696148,0.9198052533605624,0.5527757782565812,5.440620047679168,8.448240225216066,0.01435529297707,1.726831217032493,5.928844036712568,0.2630344058337938,7.246788093844365,0.1243281350022017
ACH-000873,KYSE270,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,0.9869451064090978,0.7504483352789258,0.7800775436717776,1.052987180320754,0.7830379971546751,0.981984902100745,0.7860615116451517,0.7147497581107635,3.948600847493356,5.4379600883344725,0.01435529297707,3.158660175346498,5.559185865787734,0.4329594072761063,7.106327379167375,0.0
ACH-000809,KYSE410,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,1.2999196527666754,0.7462167088837313,1.1423165183542432,1.1408862366720502,1.167838379647058,1.2129144716872238,0.863018869535242,0.6191838322861778,5.032100843167024,6.280399611126526,0.0840642647884745,3.71699089440494,0.7739963251111731,0.1243281350022017,7.593801928904964,0.0285691521967709
ACH-000332,YAPC,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Exocrine Adenocarcinoma,,,1.0135661901898243,1.1643773990436403,1.0039554074076864,0.9660012970531112,1.1094253734269963,1.1065890515168582,0.7200768293979296,0.694644945834704,5.419538891513785,6.378685013680101,1.1634987322828796,3.361768359419153,1.6369145803558778,0.411426245726465,7.369815424283912,1.38404980679516
ACH-000627,LCLC103H,Lung,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,NSCLC Large Cell,,,1.0774120452953218,0.75640396336826,1.022172303740282,0.918681408758396,1.0934769401928472,1.0170586749310817,1.0385547910567852,0.7175807145706103,5.127633279725874,6.174925682500679,4.139142019145689,4.28021399581062,0.925999418556223,2.070389327891398,7.110822574047804,0.0
ACH-001494,EGI1,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Extrahepatic Cholangiocarcinoma,Extrahepatic,,,1.0160098581164905,1.0041770294158747,0.8800846321593954,1.008272079959605,1.1371482479389636,0.7682074045364025,1.437779181228892e-09,0.3928984885525421,0.0,5.395062799517578,0.0,3.625270489374693,0.01435529297707,0.0285691521967709,4.799087306074004,0.0
ACH-000198,EOL1,Myeloid,Myeloproliferative Neoplasms,"Chronic Eosinophilic Leukemia, NOS",M5,,,0.975201366305037,0.9724472341213884,0.9780421848768338,0.9742013751207622,0.9725232418737556,1.2763095603515653,0.0002790922273161,0.5642213628738906,0.2016338611696504,6.492013386873797,0.1634987322828795,0.3673710656485294,0.1110313123887439,2.097610796626422,8.446090773723217,0.070389327891398
ACH-000865,KYSE450,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,,1.2299405955545044,0.9430815781141472,0.9043680239140112,1.3085516364013825,1.3012984316239693,0.990932177496504,1.4836629202691136,0.5780208381053134,6.588114949388078,6.661778097771987,0.070389327891398,1.4750848829487828,5.727648222268611,0.1634987322828795,8.222601725745887,0.0976107966264223
ACH-000176,LOUNH91,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,1.034585878175767,0.618207359034453,0.93804712302501,0.9815411202638202,1.2359803251209522,1.142403488506359,0.9965336742566144,1.139694687156819,4.40667271575583,5.437627248318949,1.944858445807539,4.602884408718419,3.710393192170516,0.722466024471091,7.215484464192794,0.0
ACH-001669,TANOUE,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,0.9950041799251792,1.002299830186428,1.1302927498781823,1.007732612346708,0.9992836779212564,1.0063775341512924,0.8054436838815731,0.548738299555783,4.239550796613645,6.516172775525088,0.0840642647884745,3.791814071161826,0.0,2.8914191868460786,5.039577103060678,0.0
ACH-000548,BHY,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,Oral,,,0.8687126915288139,0.9253374211350288,0.8758610163311832,0.7547801077926111,0.9614881558409792,1.0289681123319765,1.0221655012920063,0.6796053591119131,5.753283616460879,5.942749070828886,0.4005379295837288,4.551516017628014,1.0285691521967708,0.0565835283663675,8.636044526028037,0.2265085298086797
ACH-000027,GOS3,CNS/Brain,Diffuse Glioma,Glioblastoma,Glioblastoma,,,1.0361616420717337,0.6235928995346101,1.0291639418559089,1.0296898500787774,1.0281254190568418,0.624233290437471,0.5382876258446331,0.606902256867971,4.396433531250992,5.0900065299038175,4.749534267669262,0.879705766282288,7.663629258814752,2.678071905112638,7.111865963867557,0.0
ACH-000192,MFE280,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,0.8915116846697038,0.911507378244608,0.9074605605979044,1.185936463109414,1.24988322353511,1.3024670287640467,0.98244660350851,1.2345433891870332,4.854993016757,6.527789751572327,3.0268000593437154,3.6229303509201767,8.750506016447382,2.192194165283345,7.308065938986579,0.1243281350022017
ACH-000879,MFE296,Uterus,Endometrial Carcinoma,Endometrial Carcinoma,,,,1.029221573637145,1.0351648845256445,0.9988734401931229,1.0257884448271903,1.0252557652550918,1.0358691030902385,1.0396621341688883,1.0396934615668445,4.70376517879341,6.90098753054815,2.438292851579147,3.910732661902913,1.0285691521967708,3.211012193485512,7.537917249034082,0.0
ACH-000070,697,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,0.9795864964113554,1.0118870717720865,1.004344521896558,1.0059045335409524,0.9689221160885044,0.5839798374702843,0.9964882844272048,0.5621348474989414,4.627606838129649,6.384567923173826,4.422905742612183,0.2750070474998698,6.133193598664106,2.849999259466098,8.10763556648692,0.0
ACH-000988,MFE319,Uterus,Endometrial Carcinoma,Uterine Adenosquamous Carcinoma,,,,1.0365387983802985,1.0518261901973938,1.015518576547118,1.0321259119769426,1.0299061839030708,1.0264394161381667,1.0535301716494117,0.6403046698663025,4.469234793667656,7.098032082960526,0.2016338611696504,4.042644337408494,1.01435529297707,0.4005379295837288,6.284106911228743,0.1634987322828795
ACH-000363,SKMM2,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,1.034897111348256,1.0273137614146917,1.0194625331627196,1.025636812779289,0.9099173188793253,0.8277006128531652,0.6187125298512838,0.5428656825006775,3.673556423990145,6.48058827023386,0.0840642647884745,0.6415460290875237,0.2868811477881615,0.0976107966264223,7.92955431573285,0.0
ACH-000323,42MGBA,CNS/Brain,Diffuse Glioma,Glioblastoma,Astrocytoma,,,0.9101671403578556,1.2525415072349912,1.1051322968475386,0.8193186131045839,1.0501090870282004,1.136707122019849,0.0069087222755099,0.5624411588026841,0.1634987322828795,6.959886048294302,6.80967167790706,0.9411063109464316,7.775906525421549,4.475733430966398,6.725468512632615,0.0
ACH-000137,8MGBA,CNS/Brain,Diffuse Glioma,Glioblastoma,Astrocytoma,,,0.9533325884702568,0.9569593226403118,0.940388825296718,1.4363669671537274,0.973764472902892,1.075543825085964,0.9737728169407082,0.515510308554886,4.553360503335328,6.382840144475236,5.917193036924947,2.263034405833794,7.166313747889934,2.533563348214512,7.857359009758642,0.0976107966264223
ACH-001715,CAL72,Bone,Osteosarcoma,Osteosarcoma,,,,0.9712610721513624,0.9826915889519704,0.9301997619151078,1.4684267120333545,1.2473494500646036,0.9611992213866176,0.6885316008323281,0.5806504534868324,5.095924419998536,6.477839200781846,4.514122260170708,0.3673710656485294,7.138834942971365,3.984589350362457,8.1311881769025,0.0
ACH-000826,CAL12T,Lung,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,,,,0.8555893246911068,1.3975326682778673,1.181287166637825,1.2173684301828305,0.8702286239866306,1.0073958604973026,0.909358439724536,0.8527565028821711,4.9740703670240265,7.91498301655724,0.1243281350022017,6.205157883920094,0.0840642647884745,0.1634987322828795,7.302227645681221,0.0
ACH-000516,CAL78,Bone,Chondrosarcoma,Dedifferentiated Chondrosarcoma,,,,1.1282559605583762,1.0228740077448657,0.907837386781782,1.4916475297729184,1.1106362043149702,0.8097569396401914,0.3701109821895454,1.577327970021527,3.968090752045256,6.934634441094905,3.634593268445757,2.927896453728821,7.21752155283911,3.7897292513757694,8.417979061532257,0.0
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ERneg HER2neg,Basal B,,0.8094627568907773,0.9606560538824966,0.8000569011013532,1.1301667374470408,1.258899997989257,0.932998915566186,0.828386680192014,0.8202674937358923,4.132576842670009,6.321386982782167,0.7824085649273732,5.886793989975289,1.6959938131099002,0.1243281350022017,6.862823299823681,0.0
ACH-000902,CAL148,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ERneg HER2neg,Luminal HER2 Amp,,1.033337494334654,0.985984744918289,0.9663083317527262,0.9991197686916432,0.9491813212774068,1.0988952230858324,0.9941538930434812,0.8508809882560627,4.2630344058337934,6.267723051627423,0.070389327891398,2.799087306074004,0.1243281350022017,0.5849625007211562,7.166213306142346,6.473462236235279
ACH-000913,ESS1,Uterus,Uterine Sarcoma/Mesenchymal,Endometrial Stromal Sarcoma,,,,1.0269827028406358,1.0198015541711145,0.9606390378006676,1.0120867100746986,1.0502135383667792,1.027268936893431,1.0167324201323116,1.0502678351690908,5.0955025176586695,6.936755705219598,1.3895668117627256,3.631104282365877,5.778734244117836,0.3561438102252753,7.762813868964277,0.0
ACH-000249,CL11,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,,1.0222992155510429,1.0142749311909351,1.0122354481879998,1.0048877517351835,1.0133310282880397,0.6045410003856471,1.014772364321169,0.592684467135837,5.117695042669754,7.013127229799819,0.84799690655495,5.294253136444514,0.1110313123887439,0.2387868595871164,7.306061689428342,0.2387868595871164
ACH-000056,DOHH2,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,0.995814090281998,0.9969502303438283,0.9934962261536472,0.9934160921185412,0.9907061298501516,0.9921320720919004,0.0010151899812938,0.5688280424130805,0.137503523749935,6.102238193930738,0.0565835283663675,2.1176950426697547,0.5558161550616396,0.6507645591169022,7.965091624790789,0.070389327891398
ACH-000833,RH30,Soft Tissue,Rhabdomyosarcoma,Alveolar Rhabdomyosarcoma,Alveolar,,,0.9378979763845156,1.0020970218457752,0.9761125920037296,1.159067293861983,1.043574299278066,1.0107119751538471,0.8703119678262529,0.5586337844529077,3.6229303509201767,7.363433934920989,2.855989697308481,0.3895668117627256,0.2986583155645151,4.042644337408494,7.497372854529424,0.0
ACH-000183,L363,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,0.992097761168688,0.9955643398984196,0.9534655745314372,0.9812425472413896,0.9055907019154676,0.7141318942765653,0.9783612522528896,0.8722400088939888,4.07724299893246,6.02945288578697,0.0565835283663675,0.632268215499513,0.1890338243900171,5.390254956321868,6.826421371995807,0.0
ACH-000492,MUTZ5,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,1.0044583676401613,1.0088645677154886,1.0067180692448423,1.0124648873853217,1.0061686316959633,0.9973798835607204,0.0983769670494972,0.5940261869930801,0.1634987322828795,5.965553434987078,4.042644337408494,1.82781902461732,0.1243281350022017,1.903038270112912,7.805098948117236,0.0
ACH-000878,HCC15,Lung,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,NSCLC Squamous,,,1.1316653636285072,0.6528537614391663,1.1115508123421316,1.1184681044602196,1.1246405607694907,1.1432537272726735,0.2426983284516021,0.6915816466403013,2.356143810225275,6.248117329250832,0.01435529297707,5.802968651005583,2.974529312483882,0.3334237337251918,8.481960843060067,0.0
ACH-000013,ONCODG1,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,High-Grade Serous Ovarian Cancer,High Grade Serous,,,1.270448809082537,0.7743904593283093,0.996965697626377,1.5422234130134709,1.0062981878599515,1.0026794836589454,1.028440417768471,0.7247656531247201,4.768184324776926,5.567423757707283,1.232660756790275,3.685940148445977,6.1013979521825314,0.7570232465074596,8.365010076783024,0.0840642647884745
ACH-000716,TT2609C02,Thyroid,Well-Differentiated Thyroid Cancer,Follicular Thyroid Cancer,Follicular,,,1.0880463571056258,1.0722643503554043,0.9638057293998756,0.9581171731064062,0.9081316414541412,1.1009148749879945,0.6721971810816405,0.669592886269182,4.589763486984977,6.878602741519047,1.9411063109464315,5.004051884507083,5.3743439890385005,3.5096958419333872,7.257670696343374,0.1505596765753814
ACH-000105,ALLSIL,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,T-cell,,,0.9902422235650676,1.0060039412880206,1.010109675391368,0.9456369842385568,0.9080167338614572,1.1463391820688764,0.3619519315971284,0.5705264076963275,4.00539998774259,6.44575980445338,4.235727059838059,0.6599245584023783,0.2016338611696504,4.173926931999809,8.510249887491492,0.0
ACH-000424,TC71,Bone,Ewing Sarcoma,Ewing Sarcoma,,,,1.1126653434655551,1.0068582240761883,1.1030519063322692,1.0775709419837585,0.8514340525582537,0.9382264080926108,0.3797246953515591,0.7093673449937896,3.1489341045263397,7.526929538225988,4.04788732939655,1.3045110418099528,5.198886990956932,4.042644337408494,8.732472725641435,0.0
ACH-000983,KCL22,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",Blast Crisis,BCR-ABL1 positive,,0.9717530591941788,0.9719667653146546,0.974799515376077,0.9635820781602892,0.9742028480569084,1.2513835810781415,0.9653205981371588,0.9142808102623864,4.528571318870758,6.451870478864323,0.8073549220576041,1.839959587489532,4.795455272044121,4.519793486241101,7.548436624696042,0.0
ACH-000895,CL34,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,MSI,,0.9953819150159904,0.9561866781355756,1.007467727870133,1.00205245789632,1.002944498698966,1.2357277206068566,1.0097990541191697,0.6057493318197136,5.1626934322112366,6.560714954474479,0.8559896973084807,2.7484612330040354,0.1243281350022017,0.2387868595871164,7.838573652668324,0.070389327891398
ACH-000728,KASUMI2,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,1.0030512197716168,0.9933827457380278,1.0108620850719756,1.0019252829374183,0.9980258525377574,0.5822286974996664,1.0014111895116002,0.5759500606602934,4.72137265947682,6.589763486984977,4.278728212938939,0.4750848829487828,4.609400390006429,4.773468927905194,8.240552850461953,0.0
ACH-000124,OCILY19,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",DLBCL,,,0.9957537673432538,0.9874029807840964,0.9882229651573496,0.9993776342994284,0.994875633172948,0.6167480931815983,0.0022006964769417,0.8900490332742294,0.1505596765753814,7.032431496373152,0.6959938131099002,0.8399595874895318,0.0976107966264223,0.0565835283663675,6.891905188211931,0.0
ACH-000751,OCIM1,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,M6,,,0.9701929250260418,0.7862358572694601,0.9622083256291318,0.7253684705213119,0.9689504848978232,1.1678822182509585,0.7229374428425076,0.689503636032479,3.521050736900963,5.8346606579017255,0.01435529297707,0.632268215499513,1.7949356628035362,2.541019153133559,6.672849601654273,0.137503523749935
ACH-000326,JURLMK1,Myeloid,Myeloproliferative Neoplasms,"Chronic Myeloid Leukemia, BCR-ABL1+",Blast Crisis,BCR-ABL1 positive,,1.0154660211355415,1.0110570494431557,1.019301917997615,1.0047507965224247,1.0056103665797826,1.002779171717609,0.003907552996768,0.5988728387068155,0.1634987322828795,6.324810603420484,0.1890338243900171,0.2141248053528473,1.978195629681652,0.0840642647884745,7.674686619927999,0.0
ACH-000667,HCC44,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,NSCLC Adenocarcinoma,,,1.073707181040954,1.335707138568587,0.8188239063778886,1.02178655832769,1.0432154728177436,1.1133492605822155,0.9817454695886272,0.8384923871155371,4.609400390006429,6.76394266044725,0.0976107966264223,4.341274183692175,4.868884273028773,0.0976107966264223,8.129179963618668,0.0
ACH-000838,AMO1,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,Plasmacytoma,,,1.224623142098191,0.8921262853784833,0.8941608429453368,1.236395841332062,1.095773002286864,0.8797714008186072,0.8694860335978858,0.6224191624331323,3.0373822220030804,6.174725987706133,0.3219280948873623,0.411426245726465,0.3895668117627256,0.1763227726404629,8.353676157751641,0.0
ACH-000218,PL21,Myeloid,Acute Myeloid Leukemia,Acute Myeloid Leukemia,M3,,,0.8669868144873197,0.8985060553761531,0.8897070004684811,1.0529851081988848,0.8896108064868504,1.1542382687310433,0.8411347955210937,0.5974476810955854,4.192983169973992,5.296824458649369,0.1243281350022017,0.5058909297299572,0.1763227726404629,0.0426443374084937,7.860217924745852,0.0
ACH-000653,JJN3,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,0.8218558409211857,0.8240259200319593,0.90148704464385,0.8234734340145098,1.070070085663103,0.8396689758684626,0.8212974896221852,0.7749189390463387,4.674121632632394,6.215484464192794,0.0426443374084937,0.4956951626240688,3.4828482830684653,0.0285691521967709,7.443026406974345,0.0
ACH-000782,SEM,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,1.0076893831309983,1.0105855522286395,1.006564868822376,1.0160629384532889,1.003951897829196,0.988556746232609,1.0021661237175423,0.9104783164286002,5.236492618381302,6.900746075310617,4.672425341971495,0.8237493603082727,0.2141248053528473,0.4005379295837288,8.55432023983038,0.0
ACH-000922,RCHACV,Lymphoid,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,B-cell,,,0.9485653723975996,0.9932633024005352,0.9608714471941868,1.0005496046479796,0.9634870739702134,1.0864747296970514,0.9826110749205454,0.8277612982134313,4.765534746362977,6.746312766425459,5.748461233004035,0.7311832415722002,4.665051614289214,5.279099802133753,7.676239195086378,0.0565835283663675
ACH-000380,KMS12BM,Lymphoid,Mature B-Cell Neoplasms,Plasma Cell Myeloma,,,,1.0853920456423405,0.8986020155870356,1.0840939914030336,0.8906080908957654,0.6832660058454741,1.0749117642288517,1.0620224211939786,0.6436762092176005,5.384740587292384,6.400879436282184,0.0426443374084937,0.7398481026993274,0.0976107966264223,0.4436066514756146,7.19110857878688,0.0
